sex,destcode,origincode,Y2000,Y1990,Y1980,Y1970,Y1960
Female,MDA,BIH,0,0,0,0,0
Female,MDA,BWA,0,0,0,0,0
Female,MDA,BRA,0,0,0,0,0
Female,MDA,BRN,0,0,0,0,0
Female,MDA,BGR,0,0,0,0,0
Female,MDA,BFA,0,0,0,0,0
Female,MDA,BDI,0,0,0,0,0
Female,MDA,KHM,0,0,0,0,0
Female,MDA,CMR,0,0,0,0,0
Female,MDA,CAN,0,0,0,0,0
Female,MDA,CPV,0,0,0,0,0
Female,MDA,CYM,0,0,0,0,0
Female,MDA,CAF,0,0,0,0,0
Female,MDA,TCD,0,0,0,0,0
Female,MDA,CHI,NA,NA,NA,NA,NA
Female,MDA,CHL,0,0,0,0,0
Female,MDA,CHN,0,0,0,0,0
Female,MDA,COL,0,0,0,0,0
Female,MDA,COM,0,0,0,0,0
Female,MDA,COD,0,0,0,0,0
Female,MDA,COG,0,0,0,0,0
Female,MDA,COK,0,0,0,0,0
Female,MDA,CRI,0,0,0,0,0
Female,MDA,CIV,0,0,0,0,0
Female,MDA,HRV,0,0,0,0,0
Female,MDA,CUB,0,0,0,0,0
Female,MDA,CYP,0,0,0,0,0
Female,MDA,CZE,0,0,0,0,0
Female,MDA,DNK,0,0,0,0,0
Female,MDA,DJI,0,0,0,0,0
Female,MDA,DMA,0,0,0,0,0
Female,MDA,DOM,0,0,0,0,0
Female,MDA,ECU,0,0,0,0,0
Female,MDA,EGY,0,0,0,0,0
Female,MDA,SLV,0,0,0,0,0
Female,MDA,GNQ,0,0,0,0,0
Female,MDA,ERI,0,0,0,0,0
Female,MDA,EST,0,0,0,331,271
Female,MDA,ETH,0,0,0,0,0
Female,MDA,FRO,0,0,0,0,0
Female,MDA,FLK,0,0,0,0,0
Female,MDA,FJI,0,0,0,0,0
Female,MDA,FIN,0,0,0,0,0
Female,MDA,FRA,0,0,0,0,0
Female,MDA,GUF,0,0,0,0,0
Female,MDA,PYF,0,0,0,0,0
Female,MDA,GAB,0,0,0,0,0
Female,MDA,GMB,0,0,0,0,0
Female,MDA,GEO,0,0,0,4174,3422
Female,MDA,DEU,0,0,0,0,0
Female,MDA,GHA,0,0,0,0,0
Female,MDA,GIB,0,0,0,0,0
Female,MDA,GRC,0,0,0,0,0
Female,MDA,GRL,0,0,0,0,0
Female,MDA,GRD,0,0,0,0,0
Female,MDA,GLP,0,0,0,0,0
Female,MDA,GUM,0,0,0,0,0
Female,MDA,GTM,0,0,0,0,0
Female,MDA,GIN,0,0,0,0,0
Female,MDA,GNB,0,0,0,0,0
Female,MDA,GUY,0,0,0,0,0
Female,MDA,HTI,0,0,0,0,0
Female,MDA,HND,0,0,0,0,0
Female,MDA,HKG,0,0,0,0,0
Female,MDA,HUN,0,0,0,0,0
Female,MDA,ISL,0,0,0,0,0
Female,MDA,IND,0,0,0,0,0
Female,MDA,IDN,0,0,0,0,0
Female,MDA,IRN,0,0,0,0,0
Female,MDA,IRQ,0,0,0,0,0
Female,MDA,IRL,0,0,0,0,0
Female,MDA,IMY,NA,NA,NA,NA,NA
Female,MDA,ISR,0,0,0,0,0
Female,MDA,ITA,0,0,0,0,0
Female,MDA,JAM,0,0,0,0,0
Female,MDA,JPN,0,0,0,0,0
Female,MDA,JOR,0,0,0,0,0
Female,MDA,KAZ,0,0,0,11827,9698
Female,MDA,KEN,0,0,0,0,0
Female,MDA,KIR,0,0,0,0,0
Female,MDA,PRK,0,0,0,0,0
Female,MDA,KOR,0,0,0,0,0
Female,MDA,KSV,NA,NA,NA,NA,NA
Female,MDA,KWT,0,0,0,0,0
Female,MDA,KGZ,0,0,0,1007,825
Female,MDA,LAO,0,0,0,0,0
Female,MDA,LVA,0,0,0,559,458
Female,MDA,LBN,0,0,0,0,0
Female,MDA,LSO,0,0,0,0,0
Female,MDA,LBR,0,0,0,0,0
Female,MDA,LBY,0,0,0,0,0
Female,MDA,LIE,0,0,0,0,0
Female,MDA,LTU,0,0,0,568,466
Female,MDA,LUX,0,0,0,0,0
Female,MDA,MAC,0,0,0,0,0
Female,MDA,MKD,0,0,0,0,0
Female,MDA,MDG,0,0,0,0,0
Female,MDA,MWI,0,0,0,0,0
Female,MDA,MYS,0,0,0,0,0
Female,MDA,MDV,0,0,0,0,0
Female,MDA,MLI,0,0,0,0,0
Female,MDA,MLT,0,0,0,0,0
Female,MDA,MHL,0,0,0,0,0
Female,MDA,MTQ,0,0,0,0,0
Female,MDA,MRT,0,0,0,0,0
Female,MDA,MUS,0,0,0,0,0
Female,MDA,MYT,0,0,0,0,0
Female,MDA,MEX,0,0,0,0,0
Female,MDA,FSM,0,0,0,0,0
Female,MDA,MDA,0,0,0,0,0
Female,MDA,MCO,0,0,0,0,0
Female,MDA,MNG,0,0,0,0,0
Female,MDA,MNE,NA,NA,NA,NA,NA
Female,MDA,MSR,0,0,0,0,0
Female,MDA,MAR,0,0,0,0,0
Female,MDA,MOZ,0,0,0,0,0
Female,MDA,MMR,0,0,0,0,0
Female,MDA,NAM,0,0,0,0,0
Female,MDA,NRU,0,0,0,0,0
Female,MDA,NPL,0,0,0,0,0
Female,MDA,NLD,0,0,0,0,0
Female,MDA,ANT,0,0,0,0,0
Female,MDA,NCL,0,0,0,0,0
Female,MDA,NZL,0,0,0,0,0
Female,MDA,NIC,0,0,0,0,0
Female,MDA,NER,0,0,0,0,0
Female,MDA,NGA,0,0,0,0,0
Female,MDA,NIU,0,0,0,0,0
Female,MDA,NFK,0,0,0,0,0
Female,MDA,MNP,0,0,0,0,0
Female,MDA,NOR,0,0,0,0,0
Female,MDA,OMN,0,0,0,0,0
Female,MDA,PAK,0,0,0,0,0
Female,MDA,PLW,0,0,0,0,0
Female,MDA,PAN,0,0,0,0,0
Female,MDA,PNG,0,0,0,0,0
Female,MDA,PRY,0,0,0,0,0
Female,MDA,PER,0,0,0,0,0
Female,MDA,PHL,0,0,0,0,0
Female,MDA,POL,2611,2674,2708,2587,2121
Female,MDA,PRT,0,0,0,0,0
Female,MDA,PRI,0,0,0,0,0
Female,MDA,QAT,0,0,0,0,0
Female,MDA,zzz,NA,NA,NA,NA,NA
Female,MDA,REU,0,0,0,0,0
Female,MDA,ROM,0,0,0,0,0
Female,MDA,RUS,76803,108662,132597,147368,120840
Female,MDA,RWA,0,0,0,0,0
Female,MDA,SHN,0,0,0,0,0
Female,MDA,SPM,0,0,0,0,0
Female,MDA,WSM,0,0,0,0,0
Female,MDA,SMR,0,0,0,0,0
Female,MDA,STP,0,0,0,0,0
Female,MDA,SAU,0,0,0,0,0
Female,MDA,SEN,0,0,0,0,0
Female,MDA,SRB,NA,NA,NA,NA,NA
Female,MDA,SCG,0,0,0,0,0
Female,MDA,SYC,0,0,0,0,0
Female,MDA,SLE,0,0,0,0,0
Female,MDA,SGP,0,0,0,0,0
Female,MDA,SVK,0,0,0,0,0
Female,MDA,SVN,0,0,0,0,0
Female,MDA,SLB,0,0,0,0,0
Female,MDA,SOM,0,0,0,0,0
Female,MDA,ZAF,0,0,0,0,0
Female,MDA,ESP,0,0,0,0,0
Female,MDA,LKA,0,0,0,0,0
Female,MDA,KNA,0,0,0,0,0
Female,MDA,LCA,0,0,0,0,0
Female,MDA,VCT,0,0,0,0,0
Female,MDA,SDN,0,0,0,0,0
Female,MDA,SUR,0,0,0,0,0
Female,MDA,SWZ,0,0,0,0,0
Female,MDA,SWE,0,0,0,0,0
Female,MDA,CHE,0,0,0,0,0
Female,MDA,SYR,0,0,0,0,0
Female,MDA,TWN,0,0,0,0,0
Female,MDA,TJK,0,0,0,682,559
Female,MDA,TZA,0,0,0,0,0
Female,MDA,THA,0,0,0,0,0
Female,MDA,TLS,0,0,0,0,0
Female,MDA,TGO,0,0,0,0,0
Female,MDA,TKL,0,0,0,0,0
Female,MDA,TON,0,0,0,0,0
Female,MDA,TTO,0,0,0,0,0
Female,MDA,TUN,0,0,0,0,0
Female,MDA,TUR,0,0,0,0,0
Female,MDA,TKM,0,0,0,1056,866
Female,MDA,TCA,0,0,0,0,0
Female,MDA,TUV,0,0,0,0,0
Female,MDA,UGA,0,0,0,0,0
Female,MDA,UKR,116729,140512,155523,167219,137117
Female,MDA,ARE,0,0,0,0,0
Female,MDA,GBR,0,0,0,0,0
Female,MDA,USA,0,0,0,0,0
Female,MDA,URY,0,0,0,0,0
Female,MDA,UZB,0,0,0,3143,2577
Female,MDA,VUT,0,0,0,0,0
Female,MDA,VEN,0,0,0,0,0
Female,MDA,VNM,0,0,0,0,0
Female,MDA,VIR,0,0,0,0,0
Female,MDA,VGB,0,0,0,0,0
Female,MDA,WLF,0,0,0,0,0
Female,MDA,PSE,0,0,0,0,0
Female,MDA,YEM,0,0,0,0,0
Female,MDA,ZMB,0,0,0,0,0
Female,MDA,ZWE,0,0,0,0,0
Female,MCO,AFG,0,0,3,4,4
Female,MCO,DZA,41,194,354,426,487
Female,MCO,AUS,3,6,30,36,42
Female,MCO,AUT,32,31,26,31,35
Female,MCO,AZE,0,0,0,0,0
Female,MCO,BLR,0,0,0,0,1
Female,MCO,BLZ,0,0,1,2,2
Female,MCO,BEN,0,1,1,2,2
Female,MCO,ALB,4,5,33,40,45
Female,MCO,ASM,0,0,0,0,0
Female,MCO,AND,0,0,0,0,0
Female,MCO,AGO,5,5,40,48,54
Female,MCO,AIA,0,0,0,0,0
Female,MCO,ATG,0,0,0,0,0
Female,MCO,ARG,2,9,18,22,25
Female,MCO,ARM,0,0,3,4,4
Female,MCO,ABW,0,0,0,0,0
Female,MCO,BHS,0,0,0,0,0
Female,MCO,BHR,0,0,0,0,0
Female,MCO,BGD,3,1,24,29,33
Female,MCO,BRB,0,0,5,6,7
Female,MCO,BEL,152,180,55,66,75
Female,MCO,BMU,0,0,0,0,0
Female,MCO,BTN,0,0,0,0,0
Female,MCO,BOL,0,0,2,2,2
Female,MCO,BIH,4,11,38,46,52
Female,MCO,BWA,0,0,0,0,0
Female,MCO,BRA,2,3,16,19,22
Female,MCO,BRN,0,0,0,0,0
Female,MCO,BGR,0,1,8,10,11
Female,MCO,BFA,0,1,0,0,1
Female,MCO,BDI,0,0,0,0,0
Female,MCO,KHM,0,0,8,9,11
Female,MCO,CMR,0,4,4,5,6
Female,MCO,CAN,4,10,33,39,45
Female,MCO,CPV,1,1,11,13,14
Female,MCO,CYM,0,0,0,0,0
Female,MCO,CAF,0,2,1,1,1
Female,MCO,TCD,0,0,0,0,0
Female,MCO,CHI,NA,NA,NA,NA,NA
Female,MCO,CHL,1,2,11,13,15
Female,MCO,CHN,3,7,22,26,30
Female,MCO,COL,2,0,18,22,25
Female,MCO,COM,0,0,2,2,2
Female,MCO,COD,0,1,8,9,11
Female,MCO,COG,0,8,4,5,5
Female,MCO,COK,0,0,0,0,0
Female,MCO,CRI,0,0,0,0,1
Female,MCO,CIV,0,2,5,5,6
Female,MCO,HRV,0,2,8,10,11
Female,MCO,CUB,1,1,12,15,17
Female,MCO,CYP,3,5,30,36,41
Female,MCO,CZE,26,14,225,271,310
Female,MCO,DNK,3,13,28,33,38
Female,MCO,DJI,0,0,0,0,0
Female,MCO,DMA,0,0,0,0,0
Female,MCO,DOM,0,0,7,9,10
Female,MCO,ECU,2,0,18,22,25
Female,MCO,EGY,2,68,15,18,21
Female,MCO,SLV,0,0,2,2,2
Female,MCO,GNQ,0,0,1,1,2
Female,MCO,ERI,0,0,0,0,1
Female,MCO,EST,2,1,15,18,21
Female,MCO,ETH,0,0,4,5,6
Female,MCO,FRO,0,0,3,3,4
Female,MCO,FLK,0,0,0,0,0
Female,MCO,FJI,0,0,0,0,0
Female,MCO,FIN,9,6,81,97,111
Female,MCO,FRA,5140,4992,4509,4487,4178
Female,MCO,GUF,0,0,0,0,0
Female,MCO,PYF,0,1,0,0,0
Female,MCO,GAB,0,0,1,1,2
Female,MCO,GMB,0,0,1,1,2
Female,MCO,GEO,3,2,16,19,22
Female,MCO,DEU,95,123,265,319,365
Female,MCO,GHA,0,0,7,8,10
Female,MCO,GIB,0,0,3,4,5
Female,MCO,GRC,39,42,18,22,25
Female,MCO,GRL,0,0,2,2,2
Female,MCO,GRD,0,0,0,0,0
Female,MCO,GLP,3,3,25,30,34
Female,MCO,GUM,0,0,0,0,0
Female,MCO,GTM,0,0,1,2,2
Female,MCO,GIN,0,1,4,5,5
Female,MCO,GNB,0,0,1,1,2
Female,MCO,GUY,0,0,5,7,8
Female,MCO,HTI,0,4,2,3,3
Female,MCO,HND,0,0,1,1,2
Female,MCO,HKG,3,1,25,30,34
Female,MCO,HUN,4,14,38,46,53
Female,MCO,ISL,0,0,3,4,4
Female,MCO,IND,16,10,139,167,191
Female,MCO,IDN,5,2,41,50,57
Female,MCO,IRN,3,4,25,30,34
Female,MCO,IRQ,1,0,13,15,17
Female,MCO,IRL,21,6,185,222,254
Female,MCO,IMY,NA,NA,NA,NA,NA
Female,MCO,ISR,0,2,5,6,7
Female,MCO,ITA,2373,2063,242,291,333
Female,MCO,JAM,6,6,50,60,69
Female,MCO,JPN,1,3,11,14,16
Female,MCO,JOR,0,0,0,0,0
Female,MCO,KAZ,0,0,5,6,7
Female,MCO,KEN,4,4,32,38,44
Female,MCO,KIR,0,0,0,0,0
Female,MCO,PRK,0,0,0,0,0
Female,MCO,KOR,0,1,7,8,9
Female,MCO,KSV,NA,NA,NA,NA,NA
Female,MCO,KWT,0,0,0,0,0
Female,MCO,KGZ,0,0,0,0,0
Female,MCO,LAO,0,0,6,8,9
Female,MCO,LVA,2,2,13,16,19
Female,MCO,LBN,1,6,11,14,16
Female,MCO,LSO,0,0,0,0,0
Female,MCO,LBR,0,0,0,0,0
Female,MCO,LBY,0,0,1,2,2
Female,MCO,LIE,0,0,0,0,0
Female,MCO,LTU,5,4,29,34,39
Female,MCO,LUX,0,6,3,4,4
Female,MCO,MAC,0,0,0,0,0
Female,MCO,MKD,0,0,3,4,4
Female,MCO,MDG,1,9,11,14,15
Female,MCO,MWI,0,0,2,2,3
Female,MCO,MYS,2,0,14,16,19
Female,MCO,MDV,0,0,0,0,0
Female,MCO,MLI,0,0,5,6,7
Female,MCO,MLT,1,1,10,12,13
Female,MCO,MHL,0,0,0,0,0
Female,MCO,MTQ,2,2,19,23,26
Female,MCO,MRT,0,0,1,2,2
Female,MCO,MUS,0,0,9,10,12
Female,MCO,MYT,0,0,0,0,0
Female,MCO,MEX,0,0,4,5,6
Female,MCO,FSM,0,0,0,0,0
Female,MCO,MDA,0,0,3,3,4
Female,MCO,MCO,0,0,0,0,0
Female,MCO,MNG,0,0,0,0,0
Female,MCO,MNE,NA,NA,NA,NA,NA
Female,MCO,MSR,0,0,0,0,0
Female,MCO,MAR,21,98,181,218,249
Female,MCO,MOZ,3,2,22,27,31
Female,MCO,MMR,0,0,3,4,5
Female,MCO,NAM,0,0,0,0,0
Female,MCO,NRU,0,0,0,0,0
Female,MCO,NPL,0,0,0,0,0
Female,MCO,NLD,41,44,28,33,38
Female,MCO,ANT,2,2,17,20,23
Female,MCO,NCL,0,1,1,1,2
Female,MCO,NZL,1,1,13,16,18
Female,MCO,NIC,0,0,0,1,1
Female,MCO,NER,0,1,0,0,0
Female,MCO,NGA,2,3,20,24,27
Female,MCO,NIU,0,0,0,0,0
Female,MCO,NFK,0,0,0,0,0
Female,MCO,MNP,0,0,0,0,0
Female,MCO,NOR,3,1,25,30,34
Female,MCO,OMN,0,0,0,0,0
Female,MCO,PAK,9,4,76,91,104
Female,MCO,PLW,0,0,0,0,0
Female,MCO,PAN,0,0,0,1,1
Female,MCO,PNG,0,0,0,0,0
Female,MCO,PRY,0,0,0,0,0
Female,MCO,PER,0,3,6,7,8
Female,MCO,PHL,0,0,9,10,12
Female,MCO,POL,94,23,817,982,1125
Female,MCO,PRT,17,14,144,173,198
Female,MCO,PRI,0,0,0,0,0
Female,MCO,QAT,0,0,0,0,0
Female,MCO,zzz,NA,NA,NA,NA,NA
Female,MCO,REU,2,0,13,16,18
Female,MCO,ROM,15,19,127,152,174
Female,MCO,RUS,37,30,222,267,306
Female,MCO,RWA,0,0,0,0,0
Female,MCO,SHN,0,0,0,0,0
Female,MCO,SPM,0,0,0,0,0
Female,MCO,WSM,0,0,0,0,0
Female,MCO,SMR,0,0,0,0,0
Female,MCO,STP,0,0,2,2,3
Female,MCO,SAU,0,0,0,0,0
Female,MCO,SEN,1,12,11,13,15
Female,MCO,SRB,NA,NA,NA,NA,NA
Female,MCO,SCG,6,16,56,67,77
Female,MCO,SYC,0,0,0,0,0
Female,MCO,SLE,0,0,2,2,2
Female,MCO,SGP,1,0,11,13,15
Female,MCO,SVK,7,4,60,72,83
Female,MCO,SVN,0,1,4,4,5
Female,MCO,SLB,0,0,0,0,0
Female,MCO,SOM,0,0,6,8,9
Female,MCO,ZAF,4,3,32,38,43
Female,MCO,ESP,62,128,155,186,213
Female,MCO,LKA,1,0,12,14,16
Female,MCO,KNA,0,0,0,0,0
Female,MCO,LCA,0,0,0,0,0
Female,MCO,VCT,0,0,0,0,0
Female,MCO,SDN,0,0,0,1,1
Female,MCO,SUR,3,0,29,34,39
Female,MCO,SWZ,0,0,0,0,0
Female,MCO,SWE,3,29,27,32,37
Female,MCO,CHE,91,88,32,38,44
Female,MCO,SYR,0,2,6,7,8
Female,MCO,TWN,0,0,0,0,0
Female,MCO,TJK,0,0,0,0,0
Female,MCO,TZA,0,0,6,8,9
Female,MCO,THA,0,0,4,5,6
Female,MCO,TLS,0,0,0,0,0
Female,MCO,TGO,0,0,1,2,2
Female,MCO,TKL,0,0,0,0,0
Female,MCO,TON,0,0,0,0,0
Female,MCO,TTO,0,0,5,6,6
Female,MCO,TUN,10,52,87,104,119
Female,MCO,TUR,9,54,78,94,107
Female,MCO,TKM,0,0,0,0,0
Female,MCO,TCA,0,0,0,0,0
Female,MCO,TUV,0,0,0,0,0
Female,MCO,UGA,1,1,11,13,15
Female,MCO,UKR,2,2,12,14,16
Female,MCO,ARE,0,0,0,0,0
Female,MCO,GBR,260,173,103,124,141
Female,MCO,USA,58,75,84,101,115
Female,MCO,URY,0,0,3,3,4
Female,MCO,UZB,0,0,1,2,2
Female,MCO,VUT,0,0,0,0,0
Female,MCO,VEN,2,5,15,18,21
Female,MCO,VNM,3,41,24,29,33
Female,MCO,VIR,0,0,0,0,0
Female,MCO,VGB,0,0,0,0,0
Female,MCO,WLF,0,0,0,0,0
Female,MCO,PSE,0,0,0,0,0
Female,MCO,YEM,0,0,0,0,0
Female,MCO,ZMB,0,0,3,4,4
Female,MCO,ZWE,0,1,8,9,11
Female,MNG,AFG,0,0,0,0,0
Female,MNG,DZA,0,0,0,0,0
Female,MNG,AUS,0,0,0,0,0
Female,MNG,AUT,0,0,0,0,0
Female,MNG,AZE,0,0,0,0,0
Female,MNG,BLR,0,0,0,0,0
Female,MNG,BLZ,0,0,0,0,0
Female,MNG,BEN,0,0,0,0,0
Female,MNG,ALB,0,0,0,0,0
Female,MNG,ASM,0,0,0,0,0
Female,MNG,AND,0,0,0,0,0
Female,MNG,AGO,0,0,0,0,0
Female,MNG,AIA,0,0,0,0,0
Female,MNG,ATG,0,0,0,0,0
Female,MNG,ARG,0,0,0,0,0
Female,MNG,ARM,0,0,0,0,0
Female,MNG,ABW,0,0,0,0,0
Female,MNG,BHS,0,0,0,0,0
Female,MNG,BHR,0,0,0,0,0
Female,MNG,BGD,0,0,0,0,0
Female,MNG,BRB,0,0,0,0,0
Female,MNG,BEL,0,0,0,0,0
Female,MNG,BMU,0,0,0,0,0
Female,MNG,BTN,0,0,0,0,0
Female,MNG,BOL,0,0,0,0,0
Female,MNG,BIH,0,0,0,0,0
Female,MNG,BWA,0,0,0,0,0
Female,MNG,BRA,5,6,7,9,13
Female,MNG,BRN,0,0,0,0,0
Female,MNG,BGR,0,0,0,0,0
Female,MNG,BFA,0,0,0,0,0
Female,MNG,BDI,0,0,0,0,0
Female,MNG,KHM,0,0,0,0,0
Female,MNG,CMR,0,0,0,0,0
Female,MNG,CAN,7,9,10,13,18
Female,MNG,CPV,0,0,0,0,0
Female,MNG,CYM,0,0,0,0,0
Female,MNG,CAF,0,0,0,0,0
Female,MNG,TCD,0,0,0,0,0
Female,MNG,CHI,NA,NA,NA,NA,NA
Female,MNG,CHL,0,0,0,0,0
Female,MNG,CHN,465,585,686,883,1180
Female,MNG,COL,0,0,0,0,0
Female,MNG,COM,0,0,0,0,0
Female,MNG,COD,0,0,0,0,0
Female,MNG,COG,0,0,0,0,0
Female,MNG,COK,0,0,0,0,0
Female,MNG,CRI,0,0,0,0,0
Female,MNG,CIV,0,0,0,0,0
Female,MNG,HRV,0,0,0,0,0
Female,MNG,CUB,0,0,0,0,0
Female,MNG,CYP,0,0,0,0,0
Female,MNG,CZE,0,0,0,0,0
Female,MNG,DNK,0,0,0,0,0
Female,MNG,DJI,0,0,0,0,0
Female,MNG,DMA,0,0,0,0,0
Female,MNG,DOM,0,0,0,0,0
Female,MNG,ECU,0,0,0,0,0
Female,MNG,EGY,0,0,0,0,0
Female,MNG,SLV,0,0,0,0,0
